,cash_slots_BTC_ONLY_strategy,cash_slots_BTC_ONLY_buyhold,cash_slots_CORE4_strategy,cash_slots_CORE4_buyhold,cash_slots_POOL12_strategy,cash_slots_POOL12_buyhold,common_sample_BTC_ONLY_strategy,common_sample_BTC_ONLY_buyhold,common_sample_CORE4_strategy,common_sample_CORE4_buyhold,common_sample_POOL12_strategy,common_sample_POOL12_buyhold
2023-07-18,-0.11712163083849336,-0.5536816879824636,-0.27134611730319247,-0.7453548811378102,-0.2459975218956102,-0.8017672247884398,-0.11712163083849336,-0.5536816879824636,-0.2590161609535764,-0.7965510631256166,-0.23444931395104907,-0.8141571074086379
2023-07-19,-0.12426001700587608,-0.5578115156543082,-0.27751328185443,-0.750131213367764,-0.24962851620534587,-0.8048357355190574,-0.12426001700587608,-0.5578115156543082,-0.2662430110474612,-0.8014894074315325,-0.23812406678414544,-0.8173966083899311
2023-07-20,-0.12297834814439634,-0.5570700215117714,-0.27629997574848186,-0.748727891284189,-0.24888667260032415,-0.8024697596220484,-0.12297834814439634,-0.5570700215117714,-0.26391741405232616,-0.7994277700312673,-0.23703304519932267,-0.8142219606505338
2023-07-21,-0.12577385556125675,-0.5586873287877141,-0.27885810069587547,-0.7497210206609844,-0.2452862178147447,-0.8010752192316908,-0.12577385556125675,-0.5586873287877141,-0.2676166608713183,-0.8012301417101432,-0.2357451830955538,-0.8143796604054249
2023-07-22,-0.12317007372403455,-0.557180942045576,-0.27812399491885464,-0.7489836349830579,-0.24533822730229138,-0.798595058504908,-0.12317007372403455,-0.557180942045576,-0.2667008803466434,-0.8005014040331242,-0.235243017246637,-0.8117380727729141
2023-07-23,-0.12592769678069948,-0.5587763317794585,-0.2843377007123956,-0.7531428509669074,-0.2474528388258933,-0.8035727027079682,-0.12592769678069948,-0.5587763317794585,-0.2732665606243613,-0.8044845220148639,-0.2374495978556025,-0.8168274571834484
2023-07-24,-0.11851055339539152,-0.554485232463671,-0.2798917852111761,-0.750985457454233,-0.24537671298567887,-0.8010748162943279,-0.11851055339539152,-0.554485232463671,-0.26910473733847184,-0.8028439221310685,-0.23530253497862674,-0.8145192272676578
2023-07-25,-0.14285419213880968,-0.5679208338380786,-0.2919071118014427,-0.7574496124088467,-0.25348157595542986,-0.8047236253361565,-0.14285419213880968,-0.5679208338380786,-0.28188354699526663,-0.808899195152173,-0.24363123990807267,-0.8160742597944988
2023-07-26,-0.14285419213880968,-0.5671446862844465,-0.2911739046551969,-0.7576794061980766,-0.2534897965654078,-0.7991925295224598,-0.14285419213880968,-0.5671446862844465,-0.2814686614412667,-0.8092896789280358,-0.24348103880425265,-0.8082247808585525
2023-07-27,-0.14285419213880968,-0.5653225684634411,-0.28421411321181456,-0.7528154213214417,-0.24996938709239003,-0.8000192075910881,-0.14285419213880968,-0.5653225684634411,-0.2728946867175339,-0.8036319024729446,-0.23962388794414335,-0.8095421798396865
2023-07-28,-0.14285419213880968,-0.5672354663741959,-0.28576108617318874,-0.7528425560900912,-0.24982299898490812,-0.8000469431417829,-0.14285419213880968,-0.5672354663741959,-0.27420372677943883,-0.8035646511744469,-0.23970105465565394,-0.809862358454452
2023-07-29,-0.14285419213880968,-0.5658825024264792,-0.28492114130816504,-0.7522807640229574,-0.24854670624487785,-0.7992712054260067,-0.14285419213880968,-0.5658825024264792,-0.2740567779973604,-0.8036008671934677,-0.23832009556507194,-0.8100051703517286
2023-07-30,-0.14285419213880968,-0.5653084997709025,-0.28354101328627035,-0.7510659956408069,-0.24721309372487987,-0.7953639098213381,-0.14285419213880968,-0.5653084997709025,-0.27240322264383465,-0.8023576374881376,-0.23686022037418253,-0.8061575119405324
2023-07-31,-0.14285419213880968,-0.5663719448353237,-0.2860492762939999,-0.7536571407331745,-0.25121965261217016,-0.7978281763974915,-0.14285419213880968,-0.5663719448353237,-0.27590331369141174,-0.8051015076830919,-0.24051818793776691,-0.8100317103887753
2023-08-01,-0.14285419213880968,-0.5670950756318103,-0.2874942538962789,-0.7556046324440708,-0.2528357433994889,-0.7990945449049562,-0.14285419213880968,-0.5670950756318103,-0.2779196704905592,-0.807132481060646,-0.24216201476254506,-0.8116347589886995
2023-08-02,-0.14285419213880968,-0.5600795369830385,-0.28656728713255275,-0.7511098396075377,-0.2516979777833177,-0.7964746040768216,-0.14285419213880968,-0.5600795369830385,-0.27662615858167217,-0.8034155597367103,-0.24091656135342032,-0.8095752830950984
2023-08-03,-0.14285419213880968,-0.5677801469126922,-0.2890755501402823,-0.757575515778441,-0.2559169988177299,-0.8050017364635331,-0.14285419213880968,-0.5677801469126922,-0.2801262496292489,-0.8090647341810706,-0.24526898507245876,-0.8171172107299481
2023-08-04,-0.14285419213880968,-0.5676668569148808,-0.2905041013462337,-0.7585313792724411,-0.25753744177436877,-0.8067075745152286,-0.14285419213880968,-0.5676668569148808,-0.28211968463648174,-0.81027534615518,-0.24677651770287723,-0.8188757239516508
2023-08-05,-0.14285419213880968,-0.5688464057156211,-0.2905041013462337,-0.7582988121911277,-0.25763005737771405,-0.8071037072718381,-0.14285419213880968,-0.5688464057156211,-0.28211968463648174,-0.8098444850159887,-0.24688220723738485,-0.8192069259475444
2023-08-06,-0.14285419213880968,-0.5694664648278244,-0.2905041013462337,-0.757692205417802,-0.2570131097262154,-0.8050945878391479,-0.14285419213880968,-0.5694664648278244,-0.28211968463648174,-0.8095947866522182,-0.2463748232830345,-0.8167717064850779
2023-08-07,-0.14285419213880968,-0.5692250756821613,-0.2905041013462337,-0.7569801164999994,-0.25770756428746444,-0.8065918815283227,-0.14285419213880968,-0.5692250756821613,-0.28211968463648174,-0.808366671893247,-0.24709323120652726,-0.8179369616518771
2023-08-08,-0.14285419213880968,-0.5674090296126726,-0.2905041013462337,-0.7575528013006863,-0.25810138679796757,-0.8077301054920856,-0.14285419213880968,-0.5674090296126726,-0.28211968463648174,-0.8089045310744896,-0.2475130630631387,-0.8190037424029418
2023-08-09,-0.14285419213880968,-0.559125531537418,-0.2905041013462337,-0.7525294462045982,-0.257744572350329,-0.8036118828542625,-0.14285419213880968,-0.559125531537418,-0.28211968463648174,-0.8041298943696996,-0.24723616458368158,-0.8149591408809687
2023-08-10,-0.14285419213880968,-0.5619158715880829,-0.2905041013462337,-0.7529076461742197,-0.2576322880835895,-0.8023668969300882,-0.14285419213880968,-0.5619158715880829,-0.28211968463648174,-0.8042480280519178,-0.24714902869853772,-0.8142268669547217
2023-08-11,-0.14285419213880968,-0.563785230597718,-0.2905041013462337,-0.7536281860569087,-0.25752000381685014,-0.8030173140430721,-0.14285419213880968,-0.563785230597718,-0.28211968463648174,-0.8045414041421227,-0.24706189281339397,-0.8141001903378338
2023-08-12,-0.14285419213880968,-0.5642256547199278,-0.2905041013462337,-0.7544892853894922,-0.2575524414939083,-0.8036223755711485,-0.14285419213880968,-0.5642256547199278,-0.28211968463648174,-0.8051821470637832,-0.24708706540243552,-0.8145778508564583
2023-08-13,-0.14285419213880968,-0.5641640486557586,-0.2905041013462337,-0.7536964828899075,-0.2573129017248641,-0.8028028147010271,-0.14285419213880968,-0.5641640486557586,-0.28211968463648174,-0.8042705302698714,-0.2469011755141286,-0.8132717812267651
2023-08-14,-0.14285419213880968,-0.5660348885803979,-0.2905041013462337,-0.7555614632595373,-0.2577894860570247,-0.8056799594766881,-0.14285419213880968,-0.5660348885803979,-0.28211968463648174,-0.8063411604130518,-0.24727101893773906,-0.8164509466326046
2023-08-15,-0.14285419213880968,-0.5641530898847287,-0.2905041013462337,-0.7532633790942922,-0.25781194291037257,-0.8039949841414454,-0.14285419213880968,-0.5641530898847287,-0.28211968463648174,-0.8035623342037305,-0.24728844611476797,-0.8150020052620954
2023-08-16,-0.14285419213880968,-0.5675726707206221,-0.2905041013462337,-0.7581090258205265,-0.25878167475164093,-0.811185308624615,-0.14285419213880968,-0.5675726707206221,-0.28211968463648174,-0.8085371544670764,-0.24804098647322426,-0.822180735128079
2023-08-17,-0.14285419213880968,-0.5745255666647218,-0.2905041013462337,-0.7633704012117097,-0.25878167475164093,-0.819054873884973,-0.14285419213880968,-0.5745255666647218,-0.28211968463648174,-0.8135808629696316,-0.24804098647322426,-0.8293676903445995
2023-08-18,-0.14285419213880968,-0.6057299267154401,-0.2905041013462337,-0.7782295784080286,-0.25878167475164093,-0.8327952580396136,-0.14285419213880968,-0.6057299267154401,-0.28211968463648174,-0.8247935352874044,-0.24804098647322426,-0.8423663091309896
2023-08-19,-0.14285419213880968,-0.6141624048401042,-0.2905041013462337,-0.7809974853683606,-0.25878167475164093,-0.8315472256319119,-0.14285419213880968,-0.6141624048401042,-0.28211968463648174,-0.8270583538166041,-0.24804098647322426,-0.8405419767515926
2023-08-20,-0.14285419213880968,-0.6134810358467324,-0.2905041013462337,-0.77919154359764,-0.25878167475164093,-0.8302425453995875,-0.14285419213880968,-0.6134810358467324,-0.28211968463648174,-0.8251604522894989,-0.24804098647322426,-0.8387968057442632
2023-08-21,-0.14285419213880968,-0.6121483604345717,-0.2905041013462337,-0.7787921977214042,-0.25878167475164093,-0.8296118423399108,-0.14285419213880968,-0.6121483604345717,-0.28211968463648174,-0.8251970617487161,-0.24804098647322426,-0.8382997073246924
2023-08-22,-0.14285419213880968,-0.6130825216191378,-0.2905041013462337,-0.7832090898146242,-0.25878167475164093,-0.8336926557740376,-0.14285419213880968,-0.6130825216191378,-0.28211968463648174,-0.8290910815590443,-0.24804098647322426,-0.8419011713180948
2023-08-23,-0.14285419213880968,-0.6141329346315232,-0.2905041013462337,-0.7856324110904744,-0.25878167475164093,-0.8352201281217487,-0.14285419213880968,-0.6141329346315232,-0.28211968463648174,-0.8311603518578994,-0.24804098647322426,-0.8429745436706986
2023-08-24,-0.14285419213880968,-0.6085540316281979,-0.2905041013462337,-0.7788833028844344,-0.25878167475164093,-0.8310092684254676,-0.14285419213880968,-0.6085540316281979,-0.28211968463648174,-0.8252223278780618,-0.24804098647322426,-0.8386526089057601
2023-08-25,-0.14285419213880968,-0.6122957114774763,-0.2905041013462337,-0.7802747731945839,-0.25878167475164093,-0.8332037489366724,-0.14285419213880968,-0.6122957114774763,-0.28211968463648174,-0.826761099938893,-0.24804098647322426,-0.8407329740196777
2023-08-26,-0.14285419213880968,-0.6140735499398601,-0.2905041013462337,-0.7821011148230752,-0.25878167475164093,-0.8343889818582063,-0.14285419213880968,-0.6140735499398601,-0.28211968463648174,-0.8287685000262426,-0.24804098647322426,-0.8416547461380246
2023-08-27,-0.14285419213880968,-0.6147047159145939,-0.2905041013462337,-0.7835373195681593,-0.25878167475164093,-0.8346289512118148,-0.14285419213880968,-0.6147047159145939,-0.28211968463648174,-0.8299688574117051,-0.24804098647322426,-0.8422391584634213
2023-08-28,-0.14285419213880968,-0.6134548236511604,-0.2905041013462337,-0.7811997184772936,-0.25878167475164093,-0.833149470822542,-0.14285419213880968,-0.6134548236511604,-0.28211968463648174,-0.8277318332298733,-0.24804098647322426,-0.840915356251318
2023-08-29,-0.14285419213880968,-0.6131850009374191,-0.2905041013462337,-0.7816746730132811,-0.25878167475164093,-0.8328459371781294,-0.14285419213880968,-0.6131850009374191,-0.28211968463648174,-0.828258043486395,-0.24804098647322426,-0.8407851750263716
2023-08-30,-0.14285419213880968,-0.5895445623614789,-0.2905041013462337,-0.7715770255600732,-0.25878167475164093,-0.8262967399213571,-0.14285419213880968,-0.5895445623614789,-0.28211968463648174,-0.8200389867556096,-0.24804098647322426,-0.8338704513216595
2023-08-31,-0.14285419213880968,-0.5957103519809164,-0.2905041013462337,-0.7760508571036281,-0.25878167475164093,-0.8300122696956291,-0.14285419213880968,-0.5957103519809164,-0.28211968463648174,-0.8242731317532775,-0.24804098647322426,-0.8369996617574078
2023-09-01,-0.14285419213880968,-0.6158392448992105,-0.2905041013462337,-0.7845738689157311,-0.25878167475164093,-0.8360717634723837,-0.14285419213880968,-0.6158392448992105,-0.28211968463648174,-0.8313410932246135,-0.24804098647322426,-0.84262728250888
2023-09-02,-0.14285419213880968,-0.6178492908342319,-0.2905041013462337,-0.7873872710752844,-0.25878167475164093,-0.8374861481090001,-0.14285419213880968,-0.6178492908342319,-0.28211968463648174,-0.8337767972563701,-0.24804098647322426,-0.8438047145015222
2023-09-03,-0.14285419213880968,-0.616894396839609,-0.2905041013462337,-0.7863908079592765,-0.25878167475164093,-0.8366955123827722,-0.14285419213880968,-0.616894396839609,-0.28211968463648174,-0.8329206922059654,-0.24804098647322426,-0.8436353421489978
2023-09-04,-0.14285419213880968,-0.6153884543719721,-0.2905041013462337,-0.7862278393182174,-0.25878167475164093,-0.8367964998402206,-0.14285419213880968,-0.6153884543719721,-0.28211968463648174,-0.8326982405309558,-0.24804098647322426,-0.8437942079831956
2023-09-05,-0.14285419213880968,-0.6175384467748781,-0.2905041013462337,-0.7863011297378416,-0.25878167475164093,-0.8366472756104187,-0.14285419213880968,-0.6175384467748781,-0.28211968463648174,-0.832723690024118,-0.24804098647322426,-0.8436710181272505
2023-09-06,-0.14285419213880968,-0.618040773144258,-0.2905041013462337,-0.7850087558694457,-0.25878167475164093,-0.8357764451623775,-0.14285419213880968,-0.618040773144258,-0.28211968463648174,-0.83098235650488,-0.24804098647322426,-0.8420478054637317
2023-09-07,-0.14285419213880968,-0.6185170354095664,-0.2905041013462337,-0.7860668955575815,-0.2588446659845123,-0.8356233049976374,-0.14285419213880968,-0.6185170354095664,-0.28211968463648174,-0.8324632433074195,-0.24810002286469612,-0.8428697885675357
2023-09-08,-0.14285419213880968,-0.6111857656819273,-0.2905041013462337,-0.7837241911722812,-0.25872231159248116,-0.8345514894550136,-0.14285419213880968,-0.6111857656819273,-0.28211968463648174,-0.8305055098364502,-0.24798535037049352,-0.8419084447510481
2023-09-09,-0.14285419213880968,-0.6162875178709418,-0.2905041013462337,-0.7860705451501202,-0.2587276313486565,-0.8361698128440611,-0.14285419213880968,-0.6162875178709418,-0.28211968463648174,-0.8325493403026811,-0.247990336131111,-0.842920170844887
2023-09-10,-0.14285419213880968,-0.6164193193063039,-0.2905041013462337,-0.786645642697985,-0.2587169918363059,-0.8370089923889077,-0.14285419213880968,-0.6164193193063039,-0.28211968463648174,-0.8331751842032143,-0.24798036460987594,-0.8436145354095798
2023-09-11,-0.14285419213880968,-0.6173078683087447,-0.2905041013462337,-0.7905096842655361,-0.2591798106235538,-0.840957543095317,-0.14285419213880968,-0.6173078683087447,-0.28211968463648174,-0.8372465928139428,-0.24841412578359912,-0.8480351034315551
2023-09-12,-0.14285419213880968,-0.6273643178268697,-0.2905041013462337,-0.7973083000868052,-0.2595841120928739,-0.8448680048143756,-0.14285419213880968,-0.6273643178268697,-0.28211968463648174,-0.8422362849099683,-0.2487930435905299,-0.8514886000927215
2023-09-13,-0.14285419213880968,-0.6173300820338058,-0.2905041013462337,-0.7928167425222922,-0.2578817901167896,-0.8424744250898639,-0.14285419213880968,-0.6173300820338058,-0.28211968463648174,-0.8390549800313107,-0.24719760019292714,-0.8494856244875229
2023-09-14,-0.14285419213880968,-0.6116744676332697,-0.2905041013462337,-0.7902678871019044,-0.2576317615765522,-0.8409163900038991,-0.14285419213880968,-0.6116744676332697,-0.28211968463648174,-0.836720557366558,-0.24696326944390423,-0.8479290750743759
2023-09-15,-0.14285419213880968,-0.6072209119415358,-0.2905041013462337,-0.7884819946642978,-0.2562805435080352,-0.8390980618212353,-0.14285419213880968,-0.6072209119415358,-0.28211968463648174,-0.8351135250953224,-0.2456968862470571,-0.8458677954371501
2023-09-16,-0.14285419213880968,-0.6060767570093928,-0.2905041013462337,-0.7864460580048471,-0.25612627057895254,-0.8376079277711095,-0.14285419213880968,-0.6060767570093928,-0.28211968463648174,-0.8333918796790887,-0.24555229918914934,-0.8444939667504511
2023-09-17,-0.14285419213880968,-0.6066738619390332,-0.2905041013462337,-0.7865079500952091,-0.25640821765624155,-0.8381615502784205,-0.14285419213880968,-0.6066738619390332,-0.28211968463648174,-0.8333625328406592,-0.2458165445018773,-0.8450278226964623
2023-09-18,-0.14285419213880968,-0.6071502722958418,-0.2905041013462337,-0.7870381751035272,-0.2565039732673964,-0.8398393242748295,-0.14285419213880968,-0.6071502722958418,-0.28211968463648174,-0.8339189451143415,-0.24590628819299243,-0.8465178155683211
2023-09-19,-0.14285419213880968,-0.6036701220362819,-0.2905041013462337,-0.7847885768761091,-0.25621670643393213,-0.8378538142523893,-0.14285419213880968,-0.6036701220362819,-0.28211968463648174,-0.8314625236505442,-0.24563705711964712,-0.8444758998077257
2023-09-20,-0.14285419213880968,-0.597039325105567,-0.2905041013462337,-0.7829711478087241,-0.2558999470421264,-0.8359700693817902,-0.14285419213880968,-0.597039325105567,-0.28211968463648174,-0.8297137480055757,-0.24532376661958,-0.8425744545848719
2023-09-21,-0.14285419213880968,-0.5983016570550347,-0.2905041013462337,-0.7845703140341066,-0.25572817007511983,-0.8369413447622687,-0.14285419213880968,-0.5983016570550347,-0.28211968463648174,-0.8304025834372004,-0.24526030398151455,-0.8428884142480084
2023-09-22,-0.14285419213880968,-0.606549316987191,-0.2905041013462337,-0.7896651864538649,-0.257418306565918,-0.8408199987173797,-0.14285419213880968,-0.606549316987191,-0.28211968463648174,-0.8347818942063805,-0.24645740669813632,-0.8466550491575242
2023-09-23,-0.14285419213880968,-0.6063707186377003,-0.2905041013462337,-0.7892036573837637,-0.2561124919406659,-0.8400864853465347,-0.14285419213880968,-0.6063707186377003,-0.28211968463648174,-0.8345837978509015,-0.24570363647231397,-0.8461674431709468
2023-09-24,-0.14285419213880968,-0.60643247279337,-0.2905041013462337,-0.7893388666734613,-0.25507515795701685,-0.8397609765916352,-0.14285419213880968,-0.60643247279337,-0.28211968463648174,-0.8346447009458796,-0.2450991645838866,-0.8460813716167077
2023-09-25,-0.14285419213880968,-0.6112836541636962,-0.2905041013462337,-0.7912270775405237,-0.25592396545167595,-0.8415939995468165,-0.14285419213880968,-0.6112836541636962,-0.28211968463648174,-0.8360892880592639,-0.24554773140197705,-0.8477768271108004
2023-09-26,-0.14285419213880968,-0.6104482700099014,-0.2905041013462337,-0.7901167579393706,-0.25333851335306534,-0.8399944049391406,-0.14285419213880968,-0.6104482700099014,-0.28211968463648174,-0.8352795757820674,-0.24395920089167056,-0.846752660792896
2023-09-27,-0.14285419213880968,-0.6116792065612828,-0.2905041013462337,-0.7895892887479575,-0.2538488055838982,-0.8401520275199055,-0.14285419213880968,-0.6116792065612828,-0.28211968463648174,-0.8353097304742633,-0.24421521561974846,-0.8473174269298355
2023-09-28,-0.14285419213880968,-0.609438285977127,-0.2905041013462337,-0.7892840841901042,-0.25232918237669666,-0.8401313686065699,-0.14285419213880968,-0.609438285977127,-0.28211968463648174,-0.835033719227932,-0.24324826981738612,-0.8472672367926701
2023-09-29,-0.14285419213880968,-0.59983618118225,-0.2905041013462337,-0.78367561566128,-0.2510114460851569,-0.8361046857442034,-0.14285419213880968,-0.59983618118225,-0.28211968463648174,-0.8304938272968597,-0.24228347091453606,-0.8437163232793604
2023-09-30,-0.14285419213880968,-0.601530792221405,-0.2905041013462337,-0.7824663697564858,-0.24921617815426333,-0.8351601599624219,-0.14285419213880968,-0.601530792221405,-0.28211968463648174,-0.8294266908422128,-0.2408199587093699,-0.8422866097152095
2023-10-01,-0.14285419213880968,-0.6007072553876429,-0.2905041013462337,-0.7804094485733708,-0.24855421183620197,-0.8340333138714491,-0.14285419213880968,-0.6007072553876429,-0.28211968463648174,-0.8266997336035506,-0.2405880723760615,-0.8409811347356985
2023-10-02,-0.14413798516106824,-0.5854536827542413,-0.2908576130131817,-0.7706319443992115,-0.24843710558799237,-0.8283401939818589,-0.14413798516106824,-0.5854536827542413,-0.2825649151927865,-0.817208598522059,-0.2403093581963076,-0.8349523101114512
2023-10-03,-0.15936627757751676,-0.5928296761150031,-0.29541763755478145,-0.7764753979997769,-0.2541269266503118,-0.8334435482898714,-0.15936627757751676,-0.5928296761150031,-0.2883579013380093,-0.8213204407287868,-0.24536870901068886,-0.8389000515137104
2023-10-04,-0.16144718504406452,-0.5938375868667718,-0.29458424183150755,-0.7767608361459537,-0.25226973795224306,-0.8336742782174607,-0.16144718504406452,-0.5938375868667718,-0.2871170467089925,-0.8212288765792641,-0.24337061036727559,-0.8388448338593296
2023-10-05,-0.15068125590623294,-0.5886229889544474,-0.2954297829218694,-0.7778994729224323,-0.2525739492368685,-0.83315286775455,-0.15068125590623294,-0.5886229889544474,-0.28870003670783206,-0.8224787629855732,-0.24429976426716737,-0.8391657138926234
2023-10-06,-0.16193821316502777,-0.5940754218164253,-0.2990954734214667,-0.7815838593154513,-0.2553464316961561,-0.8347078220216184,-0.16193821316502777,-0.5940754218164253,-0.2933937434691861,-0.825351646685559,-0.247106262786827,-0.8410445773464166
2023-10-07,-0.14601771174119405,-0.5863641492987424,-0.2934138479856655,-0.7773070877680729,-0.25271572041050816,-0.831767870355022,-0.14601771174119405,-0.5863641492987424,-0.2860615661445747,-0.8216876014595098,-0.2440749653559312,-0.8386468775102945
2023-10-08,-0.14523591914760559,-0.5859854793322021,-0.2938909475620963,-0.7784916284245116,-0.25292444424142113,-0.8329180174809584,-0.14523591914760559,-0.5859854793322021,-0.28675659460193026,-0.8225881976085614,-0.24416618635681608,-0.839232441608109
2023-10-09,-0.14644697916450178,-0.5865720697653135,-0.29445003999091224,-0.779068828482579,-0.25261466342746286,-0.8340199175196813,-0.14644697916450178,-0.5865720697653135,-0.28749142083345947,-0.8231268635901203,-0.24420084157872435,-0.8401614373567939
2023-10-10,-0.15644303980383711,-0.5914137732796136,-0.3013090891087423,-0.7859071570555272,-0.25819753730680983,-0.8399853866165208,-0.15644303980383711,-0.5914137732796136,-0.29668842858142797,-0.8289772223960684,-0.24988174989793943,-0.8457991913032127
2023-10-11,-0.1625579603637779,-0.5943756032877499,-0.30206227304063316,-0.7854704006149097,-0.2585498464453636,-0.8398505133577268,-0.1625579603637779,-0.5943756032877499,-0.2975104828498705,-0.8284024928121283,-0.2502668981229349,-0.8453842563902954
2023-10-12,-0.1782916509645054,-0.6019963918986841,-0.3047396912709759,-0.7868945653039464,-0.25933409696557363,-0.8409834175224359,-0.1782916509645054,-0.6019963918986841,-0.30065751119466255,-0.8296475937583867,-0.2515469795425396,-0.8466864623410455
2023-10-13,-0.181834941682963,-0.6037126242968986,-0.3089038911191474,-0.7901424192440792,-0.26264190217682326,-0.8435871660601915,-0.181834941682963,-0.6037126242968986,-0.3063356676266433,-0.8325829593370485,-0.2550142195761387,-0.8490235623610367
2023-10-14,-0.17870501959435736,-0.6021966116072341,-0.30846839362820655,-0.7880429373668856,-0.26222058849558205,-0.8423883947934648,-0.17870501959435736,-0.6021966116072341,-0.305845155432692,-0.8305080768811337,-0.2546632469267708,-0.8475403741374232
2023-10-15,-0.17899608981301052,-0.6023375947156213,-0.3085088931506621,-0.7874805912504409,-0.26195274934758916,-0.8409147058678735,-0.17899608981301052,-0.6023375947156213,-0.3058907711021891,-0.8299429972003537,-0.2545352291999714,-0.845771245365339
2023-10-16,-0.16977295513245194,-0.5978702665143496,-0.3072255858036158,-0.7859371107547842,-0.2610312830692719,-0.8404782939973282,-0.16977295513245194,-0.5978702665143496,-0.3044453485328099,-0.8288076569885199,-0.2536684689698242,-0.8457468984021018
2023-10-17,-0.12860027776428684,-0.5779278207950678,-0.30149681774436665,-0.7772507290898603,-0.2580890306276845,-0.8367913703306435,-0.12860027776428684,-0.5779278207950678,-0.2979928875018376,-0.8203627320560306,-0.25041207579194347,-0.8410982014488816
2023-10-18,-0.1318063306138637,-0.5794807082683335,-0.30194290807258806,-0.7801453723260152,-0.2590789777691913,-0.840232805761218,-0.1318063306138637,-0.5794807082683335,-0.2984953306849746,-0.8221724488633528,-0.2510637765354925,-0.8433532462259321
2023-10-19,-0.13412724871238924,-0.5806048708479217,-0.3022658407143515,-0.7817376105983835,-0.2590833562654471,-0.8411706141109397,-0.13412724871238924,-0.5806048708479217,-0.29885905815047076,-0.823980590229314,-0.25116284294941116,-0.844690834299724
2023-10-20,-0.12208972184411793,-0.5747743603854052,-0.3006854654979533,-0.778019805874581,-0.25858228944252726,-0.8393451535268781,-0.12208972184411793,-0.5747743603854052,-0.29710447726515654,-0.8194723282105245,-0.25043198207932726,-0.8419317948097335
2023-10-21,-0.09288058080544892,-0.5606265869855414,-0.2913108112448387,-0.7712707984252369,-0.25339113775449407,-0.8358854437638098,-0.09288058080544892,-0.5606265869855414,-0.28511651554459794,-0.8124484400947738,-0.24462881284862137,-0.8375548802875759
2023-10-22,-0.08551974518142014,-0.5570612841132474,-0.2844450818111204,-0.7647036462484658,-0.24515051403383514,-0.830421345186246,-0.08551974518142014,-0.5570612841132474,-0.2758115169624512,-0.8051614694434037,-0.23795404659472663,-0.8321119794816053
2023-10-23,-0.08299244851399667,-0.5558371597708847,-0.2847762113362303,-0.7622321530289945,-0.24037286434500849,-0.8272538637611885,-0.08299244851399667,-0.5558371597708847,-0.27636821100521436,-0.8039865540423338,-0.23558890123186182,-0.8306249850330298
2023-10-24,0.0,-0.5102615562461885,-0.26490195699005925,-0.7457325425013315,-0.23011073386953296,-0.8160777549719193,0.0,-0.5102615562461885,-0.25193499500177985,-0.7893468468366321,-0.22385882537226454,-0.8176849321883348
2023-10-25,0.0,-0.4976332016404984,-0.26300016827082395,-0.7489017332349814,-0.23003665713635923,-0.8186937748069324,0.0,-0.4976332016404984,-0.25190255880040835,-0.7939663852965712,-0.22391492918554312,-0.8205540391293047
2023-10-26,0.0,-0.4891428197391753,-0.2545851738321444,-0.7452631903458053,-0.2232809054536261,-0.8158084051022485,0.0,-0.4891428197391753,-0.24099938238910967,-0.7887519086943899,-0.21751163459128853,-0.8160140199010865
2023-10-27,-0.009983461874620403,-0.49424294292168536,-0.2530233682798083,-0.7437145856657055,-0.22355794198124634,-0.8122425792037502,-0.009983461874620403,-0.49424294292168536,-0.23979517161170327,-0.7873969298651211,-0.21772029432606133,-0.8114672017363164
2023-10-28,-0.017510410612229577,-0.4980881387297481,-0.2599458049396256,-0.7465664733343611,-0.22718405487954663,-0.816612835595578,-0.017510410612229577,-0.4980881387297481,-0.24713557328808455,-0.7903999937094766,-0.22187837456297532,-0.8171830729155525
2023-10-29,-0.012031522449671872,-0.49528920937205945,-0.25984197063702164,-0.7461680853873309,-0.22726876987248512,-0.8148076657609572,-0.012031522449671872,-0.49528920937205945,-0.24693720760351712,-0.7901381240192146,-0.2215091853522485,-0.8155356513737747
2023-10-30,0.0,-0.4887010627934618,-0.25239298972306834,-0.742115573402149,-0.2222867362536991,-0.8119998192308633,0.0,-0.4887010627934618,-0.2386482537136959,-0.7859170237276588,-0.21635418690424735,-0.812690211833873
2023-10-31,-0.0014812077201217244,-0.4894584027265423,-0.2454428847141611,-0.7371181770004707,-0.21717045351125464,-0.8096323925778235,-0.0014812077201217244,-0.4894584027265423,-0.23006262560356416,-0.7799293988834746,-0.21064300163596994,-0.8092477515335338
2023-11-01,0.0,-0.48701430060382833,-0.23522199105668673,-0.7307214540230922,-0.21467754684443863,-0.809295832325948,0.0,-0.48701430060382833,-0.21646466558929556,-0.7712862598147947,-0.20549539756863588,-0.8066830991385034
2023-11-02,0.0,-0.47543872847453017,-0.22067999668847105,-0.7227395143454416,-0.19910004820392713,-0.8008840033693208,0.0,-0.47543872847453017,-0.19979258837254799,-0.7625184602550139,-0.19153053988031066,-0.8000530384430334
2023-11-03,-0.013546883906155216,-0.48254489912155085,-0.2311409349411212,-0.7252914196941204,-0.20065643606426076,-0.8032430085998776,-0.013546883906155216,-0.48254489912155085,-0.2099449387421949,-0.7647904276200959,-0.1940314952382729,-0.8024289054693245
