date,strategy,daily_return,entry_pnl,sell_open_pnl,normal_holding_pnl,sell_failed_holding_pnl,suspended_holding_pnl,turnover_rate,holdings,cash_slots,return_events,suspended_positions,is_rebalance,bought,buy_failed,sold,sell_failed,label
2019-06-27,baseline_size_10_50_top100,0.0073769773610883015,0.0,0.0,0.007467284405037728,-9.03070439494269e-05,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-06-28,baseline_size_10_50_top100,-0.014097039461526328,0.0,0.0,-0.014431182839412113,0.00033414337788578496,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-01,baseline_size_10_50_top100,0.031195162643054657,0.003647745348451442,0.006870334864172789,0.020677082430430423,0.0,0.0,0.73,98,2,134,1,True,36,3,37,1,baseline: size 10%-50% smallest float mcap top100
2019-07-02,baseline_size_10_50_top100,0.0003130199232290809,0.0,0.0,0.0003130199232290809,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-03,baseline_size_10_50_top100,-0.008667393987417164,0.0,0.0,-0.008667393987417164,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-04,baseline_size_10_50_top100,-0.0016399902703667767,0.0,0.0,-0.0016399902703667767,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-05,baseline_size_10_50_top100,0.0017057643608654016,0.0,0.0,0.0017057643608654016,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-08,baseline_size_10_50_top100,-0.03515730455600599,0.0,0.0,-0.03515730455600599,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-09,baseline_size_10_50_top100,0.0025421897970310916,0.0,0.0,0.0025421897970310916,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-10,baseline_size_10_50_top100,-0.005083190930780321,0.0,0.0,-0.005083190930780321,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-11,baseline_size_10_50_top100,-0.00042187170128542897,0.0,0.0,-0.00042187170128542897,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-12,baseline_size_10_50_top100,0.0018723263623056452,0.0,0.0,0.0018723263623056452,0.0,0.0,0.0,98,2,97,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-15,baseline_size_10_50_top100,0.008856367994759418,0.0,0.0,0.009863694002085425,0.0,-0.001007326007326007,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-16,baseline_size_10_50_top100,0.005179339284479865,0.0,0.0,0.005505204864927931,-0.0003258655804480659,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-17,baseline_size_10_50_top100,0.0008756650189001581,0.0,0.0,0.0010230334399527908,-0.0001473684210526327,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-18,baseline_size_10_50_top100,-0.020287902845538726,0.0,0.0,-0.019988757546393426,-0.00029914529914529806,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-19,baseline_size_10_50_top100,0.005941932072903763,0.0,0.0,0.005919905641185702,2.2026431718060734e-05,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-22,baseline_size_10_50_top100,-0.03721356962401765,0.0,0.0,-0.03673005314050117,-0.0004835164835164829,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-23,baseline_size_10_50_top100,0.01846491507056237,0.0,0.0,0.018303252253010407,0.0001616628175519641,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-24,baseline_size_10_50_top100,0.019038872433314695,0.0,0.0,0.018697963342405605,0.00034090909090908947,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-25,baseline_size_10_50_top100,0.003901923206793387,0.0,0.0,0.004011813316683497,-0.0001098901098901095,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-26,baseline_size_10_50_top100,0.001135063053825145,0.0,0.0,0.0012239519427140345,-8.888888888888946e-05,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-29,baseline_size_10_50_top100,0.0011233558741683101,0.0,0.0,0.0012803065468140506,-0.00015695067264574037,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-30,baseline_size_10_50_top100,0.004325312347724464,0.0,0.0,0.004256975217883916,6.833712984054774e-05,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-07-31,baseline_size_10_50_top100,-0.004489381134029819,0.0,0.0,-0.004195263486970996,-0.0002941176470588236,0.0,0.0,98,2,98,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-01,baseline_size_10_50_top100,0.0017878814602770134,0.0038460611393451695,-0.0017923604069923537,-0.00026581927207580236,0.0,0.0,0.84,100,0,141,0,True,43,0,41,0,baseline: size 10%-50% smallest float mcap top100
2019-08-02,baseline_size_10_50_top100,-0.015086280379775658,0.0,0.0,-0.015086280379775658,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-05,baseline_size_10_50_top100,-0.005014661589075009,0.0,0.0,-0.005014661589075009,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-06,baseline_size_10_50_top100,-0.025386383497683625,0.0,0.0,-0.025386383497683625,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-07,baseline_size_10_50_top100,-0.007538092246972895,0.0,0.0,-0.007538092246972895,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-08,baseline_size_10_50_top100,0.005286795537536403,0.0,0.0,0.005286795537536403,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-09,baseline_size_10_50_top100,-0.016700630211388286,0.0,0.0,-0.016700630211388286,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-12,baseline_size_10_50_top100,0.02281321797956875,0.0,0.0,0.02281321797956875,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-13,baseline_size_10_50_top100,-0.0046568810792797875,0.0,0.0,-0.0046568810792797875,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-14,baseline_size_10_50_top100,0.008746244831791348,0.0,0.0,0.008746244831791348,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-15,baseline_size_10_50_top100,0.004014162522222744,0.0,0.0,0.004014162522222744,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-16,baseline_size_10_50_top100,5.4729504494661626e-05,0.0,0.0,5.4729504494661626e-05,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-19,baseline_size_10_50_top100,0.035712851036368606,0.0,0.0,0.035712851036368606,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-20,baseline_size_10_50_top100,0.005604145960797207,0.0,0.0,0.005604145960797207,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-21,baseline_size_10_50_top100,0.0009147736851895616,0.0,0.0,0.0009147736851895616,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-22,baseline_size_10_50_top100,0.005778060695763729,0.0,0.0,0.005778060695763729,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-23,baseline_size_10_50_top100,-0.006010342162715534,0.0,0.0,-0.006010342162715534,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-26,baseline_size_10_50_top100,-0.008626414043958584,0.0,0.0,-0.008626414043958584,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-27,baseline_size_10_50_top100,0.017631221682168755,0.0,0.0,0.017631221682168755,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-28,baseline_size_10_50_top100,4.452254859514726e-05,0.0,0.0,4.452254859514726e-05,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-29,baseline_size_10_50_top100,-0.0010458900656616099,0.0,0.0,-0.0010458900656616099,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-08-30,baseline_size_10_50_top100,-0.014770318139447944,0.0,0.0,-0.014770318139447944,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-02,baseline_size_10_50_top100,0.02589634409181626,0.010638135656351104,0.0009520133624235128,0.014306195073041645,0.0,0.0,0.73,99,1,136,0,True,36,1,37,0,baseline: size 10%-50% smallest float mcap top100
2019-09-03,baseline_size_10_50_top100,0.011045396798918687,0.0,0.0,0.011045396798918687,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-04,baseline_size_10_50_top100,0.007595998332301682,0.0,0.0,0.007595998332301682,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-05,baseline_size_10_50_top100,0.013529747917124883,0.0,0.0,0.013529747917124883,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-06,baseline_size_10_50_top100,0.004315793751935466,0.0,0.0,0.004315793751935466,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-09,baseline_size_10_50_top100,0.02600280716859715,0.0,0.0,0.02600280716859715,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-10,baseline_size_10_50_top100,0.000995121991555702,0.0,0.0,0.000995121991555702,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-11,baseline_size_10_50_top100,-0.007531917945225524,0.0,0.0,-0.007531917945225524,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-12,baseline_size_10_50_top100,0.007060103141672642,0.0,0.0,0.007060103141672642,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-16,baseline_size_10_50_top100,0.006505812188272563,0.0,0.0,0.006505812188272563,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-17,baseline_size_10_50_top100,-0.025295034240247146,0.0,0.0,-0.025295034240247146,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-18,baseline_size_10_50_top100,0.004673068061844472,0.0,0.0,0.004673068061844472,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-19,baseline_size_10_50_top100,0.014471369707589464,0.0,0.0,0.014471369707589464,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-20,baseline_size_10_50_top100,-0.0019165027056637618,0.0,0.0,-0.0019165027056637618,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-23,baseline_size_10_50_top100,-0.00873482633453508,0.0,0.0,-0.00873482633453508,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-24,baseline_size_10_50_top100,0.0009283118716100525,0.0,0.0,0.0009283118716100525,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-25,baseline_size_10_50_top100,-0.025587665349096903,0.0,0.0,-0.025587665349096903,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-26,baseline_size_10_50_top100,-0.03203468887091609,0.0,0.0,-0.03203468887091609,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-27,baseline_size_10_50_top100,0.010980960096373154,0.0,0.0,0.010980960096373154,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-09-30,baseline_size_10_50_top100,-0.016128751963698278,0.0,0.0,-0.016128751963698278,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-08,baseline_size_10_50_top100,0.00023535250039417475,-0.0014271243660900778,0.0005978269176690798,0.0020635400709017437,-0.000998890122086571,0.0,0.82,99,1,140,0,True,41,2,41,1,baseline: size 10%-50% smallest float mcap top100
2019-10-09,baseline_size_10_50_top100,0.01276151380817853,0.0,0.0,0.012958801107808615,-0.00019728729963008562,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-10,baseline_size_10_50_top100,0.009391007332268,0.0,0.0,0.009378428715915798,1.2578616352201255e-05,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-11,baseline_size_10_50_top100,-0.0014382832761387866,0.0,0.0,-0.0013252179495056205,-0.00011306532663316605,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-14,baseline_size_10_50_top100,0.01565850135651725,0.0,0.0,0.015429784711028051,0.00022871664548919978,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-15,baseline_size_10_50_top100,-0.011047245540680907,0.0,0.0,-0.011146624422668484,9.937888198757738e-05,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-16,baseline_size_10_50_top100,-0.00790801063043989,0.0,0.0,-0.007797309523428818,-0.00011070110701107194,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-17,baseline_size_10_50_top100,-0.00018020381597530169,0.0,0.0,-0.00014289038313948122,-3.731343283582045e-05,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-18,baseline_size_10_50_top100,-0.016149086673300245,0.0,0.0,-0.016011758333724715,-0.00013732833957552982,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-21,baseline_size_10_50_top100,-0.002081192330811298,0.0,0.0,-0.0020558758751150954,-2.5316455696202665e-05,0.0,0.0,99,1,98,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-22,baseline_size_10_50_top100,0.01280635275889417,0.0,0.0,0.012179953182858548,6.345177664974555e-05,0.0005629477993858756,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-23,baseline_size_10_50_top100,-0.0016587976924110658,0.0,0.0,-0.0015579149685775217,-0.00010088272383354413,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-24,baseline_size_10_50_top100,0.00039711505701158336,0.0,0.0,0.00039711505701158336,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-25,baseline_size_10_50_top100,0.0018908493956329843,0.0,0.0,0.0018398939816202454,5.095541401273884e-05,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-28,baseline_size_10_50_top100,0.015439020905381897,0.0,0.0,0.015134838395876194,0.0003041825095057038,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-29,baseline_size_10_50_top100,-0.02125306857987651,0.0,0.0,-0.021031666365854372,-0.00022140221402214055,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-30,baseline_size_10_50_top100,-0.013764274209305238,0.0,0.0,-0.013625909429431024,-0.0001383647798742138,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-10-31,baseline_size_10_50_top100,-0.01094410723724488,0.0,0.0,-0.010765535808673453,-0.00017857142857142795,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-01,baseline_size_10_50_top100,0.015228955566594402,0.008594636636198517,-0.0003267075048780277,0.007964979004443871,-0.0010039525691699603,0.0,0.71,100,0,135,0,True,36,1,35,1,baseline: size 10%-50% smallest float mcap top100
2019-11-04,baseline_size_10_50_top100,-0.0015465261791686447,0.0,0.0,-0.0011247335605394705,-0.0004217926186291743,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-05,baseline_size_10_50_top100,-0.006648784144941908,0.0,0.0,-0.006520343777969431,-0.00012844036697247762,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-06,baseline_size_10_50_top100,-0.01336361071974403,0.0,0.0,-0.012973276147253323,-0.00039033457249070593,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-07,baseline_size_10_50_top100,0.004411007029636197,0.0,0.0,0.004372322310100413,3.868471953578423e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-08,baseline_size_10_50_top100,-0.0014691763787276402,0.0,0.0,-0.0014788102900956546,9.633911368014392e-06,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-11,baseline_size_10_50_top100,-0.029211707369182695,0.0,0.0,-0.028797847888913205,-0.00041385948026948947,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-12,baseline_size_10_50_top100,0.006341646803112414,0.0,0.0,0.006462128730823259,-0.00012048192771084487,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-13,baseline_size_10_50_top100,-0.004237511668768317,0.0,0.0,-0.0039936092297439265,-0.00024390243902439046,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-14,baseline_size_10_50_top100,0.010198022423253164,0.0,0.0,0.010187605756586499,1.0416666666666075e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-15,baseline_size_10_50_top100,-0.017769631743911784,0.0,0.0,-0.017634355989489307,-0.00013527575442247585,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-18,baseline_size_10_50_top100,0.011051390517054126,0.0,0.0,0.010756031867265098,0.00029535864978902815,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-19,baseline_size_10_50_top100,0.017376300406479046,0.0,0.0,0.01722261188188888,0.00015368852459016536,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-20,baseline_size_10_50_top100,-0.007684375916165829,0.0,0.0,-0.007644012646741005,-4.03632694248246e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-21,baseline_size_10_50_top100,-0.0018106237728398042,0.0,0.0,-0.0019625994567303816,0.00015197568389057725,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-22,baseline_size_10_50_top100,-0.011802805463486072,0.0,0.0,-0.011782845383645752,-1.996007984031878e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-25,baseline_size_10_50_top100,-0.007490629711233691,0.0,0.0,-0.0074006297112336914,-9.000000000000007e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-26,baseline_size_10_50_top100,-0.0007019128679363873,0.0,0.0,-0.0008734567629918866,0.00017154389505549927,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-27,baseline_size_10_50_top100,-0.004026812956350264,0.0,0.0,-0.003977209781747089,-4.960317460317554e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-28,baseline_size_10_50_top100,-0.0059171672109356345,0.0,0.0,-0.006016868108243712,9.970089730807707e-05,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-11-29,baseline_size_10_50_top100,0.0006557736763152622,0.0,0.0,0.00040898196851664513,0.00024679170779861703,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-02,baseline_size_10_50_top100,0.0018855853430061662,0.0027149697752188017,-0.00040682829499506747,-0.0004225561372175679,0.0,0.0,0.7,100,0,135,0,True,35,0,35,0,baseline: size 10%-50% smallest float mcap top100
2019-12-03,baseline_size_10_50_top100,0.010997403013196969,0.0,0.0,0.010997403013196969,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-04,baseline_size_10_50_top100,0.0035717637744586053,0.0,0.0,0.0035717637744586053,0.0,0.0,0.0,100,0,99,1,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-05,baseline_size_10_50_top100,0.008472762318574394,0.0,0.0,0.00846737438753991,0.0,5.387931034483984e-06,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-06,baseline_size_10_50_top100,0.008344306029926297,0.0,0.0,0.008344306029926297,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-09,baseline_size_10_50_top100,0.0018653882766425211,0.0,0.0,0.0018653882766425211,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-10,baseline_size_10_50_top100,0.0029026041325851694,0.0,0.0,0.0029026041325851694,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-11,baseline_size_10_50_top100,-0.0050627228123745075,0.0,0.0,-0.0050627228123745075,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-12,baseline_size_10_50_top100,0.0003224877046287056,0.0,0.0,0.0003224877046287056,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-13,baseline_size_10_50_top100,0.011165139270335338,0.0,0.0,0.011165139270335338,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-16,baseline_size_10_50_top100,0.016216371257239605,0.0,0.0,0.016216371257239605,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-17,baseline_size_10_50_top100,0.011191957134351085,0.0,0.0,0.011191957134351085,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-18,baseline_size_10_50_top100,0.005957564657408928,0.0,0.0,0.005957564657408928,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-19,baseline_size_10_50_top100,0.008833352929499862,0.0,0.0,0.008833352929499862,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-20,baseline_size_10_50_top100,-0.0055514584390517485,0.0,0.0,-0.0055514584390517485,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-23,baseline_size_10_50_top100,-0.022552835651476588,0.0,0.0,-0.022552835651476588,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-24,baseline_size_10_50_top100,0.018905609193902117,0.0,0.0,0.018905609193902117,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-25,baseline_size_10_50_top100,0.0027024996970541225,0.0,0.0,0.0027024996970541225,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-26,baseline_size_10_50_top100,0.011577525681927709,0.0,0.0,0.011577525681927709,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-27,baseline_size_10_50_top100,-0.008441793396835626,0.0,0.0,-0.008441793396835626,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-30,baseline_size_10_50_top100,0.0027871741294376385,0.0,0.0,0.0027871741294376385,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2019-12-31,baseline_size_10_50_top100,0.003075389897069755,0.0,0.0,0.003075389897069755,0.0,0.0,0.0,100,0,100,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-02,baseline_size_10_50_top100,0.019001534653295724,0.005683628397123292,0.0018803461443789215,0.011437560111793508,0.0,0.0,0.83,99,1,141,0,True,41,1,42,0,baseline: size 10%-50% smallest float mcap top100
2020-01-03,baseline_size_10_50_top100,0.0003140887467496267,0.0,0.0,0.0003140887467496267,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-06,baseline_size_10_50_top100,0.008069047666604781,0.0,0.0,0.008069047666604781,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-07,baseline_size_10_50_top100,0.011629836557184099,0.0,0.0,0.011629836557184099,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-08,baseline_size_10_50_top100,-0.02003086598483679,0.0,0.0,-0.02003086598483679,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-09,baseline_size_10_50_top100,0.019372093213543544,0.0,0.0,0.019372093213543544,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-10,baseline_size_10_50_top100,-0.003570191180640616,0.0,0.0,-0.003570191180640616,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
2020-01-13,baseline_size_10_50_top100,0.008314402067754165,0.0,0.0,0.008314402067754165,0.0,0.0,0.0,99,1,99,0,False,0,0,0,0,baseline: size 10%-50% smallest float mcap top100
