date,strategy,daily_return,entry_pnl,sell_open_pnl,normal_holding_pnl,sell_failed_holding_pnl,suspended_holding_pnl,turnover_rate,holdings,cash_slots,return_events,suspended_positions,is_rebalance,bought,buy_failed,sold,sell_failed
2013-08-02,size_05_30_top100,0.009078258927580745,0.0,0.0,0.008074541455461786,0.0,0.001003717472118959,0.0,100,0,97,3,False,0,0,0,0
2013-08-05,size_05_30_top100,0.018782745366495913,0.0,0.0,0.017803015636766183,0.0009797297297297303,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-08-06,size_05_30_top100,0.01022773364839011,0.0,0.0,0.009212349033005494,0.0010153846153846157,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-08-07,size_05_30_top100,-0.017242344942678758,0.0,0.0,-0.018219998573963673,0.000977653631284916,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-08-08,size_05_30_top100,0.014348604162037976,0.0,0.0,0.014552166503004898,-0.00020356234096692184,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-08-09,size_05_30_top100,0.0006636840693843237,0.0,0.0,0.0005597879654882198,0.00010389610389610393,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-08-12,size_05_30_top100,0.008512018441186146,0.0,0.0,0.0082928908275326,-0.0007969151670951158,0.0010160427807486628,0.0,100,0,97,3,False,0,0,0,0
2013-08-13,size_05_30_top100,0.011064611460452133,0.0,0.0,0.010546224521145304,0.0005183869393068297,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-14,size_05_30_top100,-0.0010786637278008483,0.0,0.0,-0.0012000878361227486,0.00012142410832190031,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-15,size_05_30_top100,-0.004490152116815003,0.0,0.0,-0.00507095633667587,0.0005808042198608677,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-16,size_05_30_top100,-0.02870977425157134,0.0,0.0,-0.026775277706078068,-0.0012842723302466353,-0.0006502242152466364,0.0,100,0,98,2,False,0,0,0,0
2013-08-19,size_05_30_top100,0.025085812166618416,0.0,0.0,0.024241598004269536,0.0008442141623488797,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-20,size_05_30_top100,0.004494187603679102,0.0,0.0,0.00406418951195466,0.0004299980917244417,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-21,size_05_30_top100,0.015102211470412403,0.0,0.0,0.015349162689924598,-0.0002469512195121948,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-22,size_05_30_top100,0.0018830501156568724,0.0,0.0,0.0012620155790105225,0.0006210345366463499,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-23,size_05_30_top100,-0.005744375226643431,0.0,0.0,-0.006389872332934306,0.0006454971062908754,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-26,size_05_30_top100,0.019206590400664712,0.0,0.0,0.018893470834845362,0.0003131195658193486,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-27,size_05_30_top100,0.003835928371274485,0.0,0.0,0.003749277166532827,8.665120474165788e-05,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-28,size_05_30_top100,-0.015688634971969286,0.0,0.0,-0.015206999711669061,-0.00048163526030022496,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-29,size_05_30_top100,-0.0008706732958408848,0.0,0.0,-0.0008166174269179738,-5.405586892291092e-05,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-08-30,size_05_30_top100,-0.03130721329660077,0.0,0.0,-0.030492180914748115,-0.0008150323818526584,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-09-02,size_05_30_top100,0.013022817705528671,0.003481456503456043,-0.000728552325622055,0.011276202835870785,-0.0010062893081761014,0.0,0.52,100,0,122,4,True,26,0,26,4
2013-09-03,size_05_30_top100,0.013076239159925698,0.0,0.0,0.013425889509576048,-0.00034965034965035003,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-04,size_05_30_top100,-0.00034843431243109175,0.0,0.0,-0.0004362402898251705,-0.00019927536231883924,0.00028708133971291796,0.0,100,0,97,3,False,0,0,0,0
2013-09-05,size_05_30_top100,0.006015735351472987,0.0,0.0,0.006015735351472987,0.0,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-09-06,size_05_30_top100,0.005971385102643452,0.0,0.0,0.005768057930739572,0.00020332717190387983,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-09,size_05_30_top100,0.004432001943706705,0.0,0.0,0.004003400068173884,0.0002717391304347827,0.00015686274509803865,0.0,100,0,96,4,False,0,0,0,0
2013-09-10,size_05_30_top100,0.004833138954268887,0.0,0.0,0.004127671582134848,0.0007054673721340387,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-11,size_05_30_top100,-0.014155188400508027,0.0,0.0,-0.013809224644330103,-0.00034596375617792385,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-12,size_05_30_top100,0.0023485429689874228,0.0,0.0,0.0023997375082365703,-5.119453924914752e-05,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-09-13,size_05_30_top100,0.007243042469578961,0.0,0.0,0.007500332349510351,-0.0002572898799313905,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-09-16,size_05_30_top100,0.004626980363442805,0.0,0.0,0.005482614166259705,8.802816901408495e-05,-0.0009436619718309857,0.0,100,0,96,4,False,0,0,0,0
2013-09-17,size_05_30_top100,-0.014109485282336895,0.0,0.0,-0.014685233300587908,-0.0004363001745200701,0.0010120481927710845,0.0,100,0,97,3,False,0,0,0,0
2013-09-18,size_05_30_top100,0.011899402682264361,0.0,0.0,0.011917650857446845,-1.8248175182482563e-05,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-09-23,size_05_30_top100,0.021809600759108205,0.0,0.0,0.021699911545214237,0.00010968921389396869,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-24,size_05_30_top100,0.002855339427881436,0.0,0.0,0.002811191519918599,-0.00016274864376130126,0.00020689655172413833,0.0,100,0,97,3,False,0,0,0,0
2013-09-25,size_05_30_top100,-0.0020938203160259274,0.0,0.0,-0.002038673257202397,-5.514705882353033e-05,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-26,size_05_30_top100,-0.011504512394725474,0.0,0.0,-0.011639219322408372,-0.0004251386321626627,0.0005598455598455599,0.0,100,0,97,3,False,0,0,0,0
2013-09-27,size_05_30_top100,0.00324174169001772,0.0,0.0,0.0031452165934926224,9.652509652509745e-05,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-09-30,size_05_30_top100,0.01419212410728405,0.0,0.0,0.01407740135393797,0.00011472275334607929,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-08,size_05_30_top100,0.01606535640098105,0.005392243018340507,-0.00013792172090572042,0.010811035103546265,0.0,0.0,0.58,100,0,126,3,True,29,1,29,3
2013-10-09,size_05_30_top100,0.015033962478014726,0.0,0.0,0.015033962478014726,0.0,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-10-10,size_05_30_top100,-0.010131345328935337,0.0,0.0,-0.010131345328935337,0.0,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-10-11,size_05_30_top100,0.014262436314729496,0.0,0.0,0.014262436314729496,0.0,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-10-14,size_05_30_top100,0.01759926348800054,0.0,0.0,0.01759926348800054,0.0,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-10-15,size_05_30_top100,-0.002818190784819129,0.0,0.0,-0.0038181907848191276,0.0,0.0009999999999999987,0.0,100,0,96,4,False,0,0,0,0
2013-10-16,size_05_30_top100,-0.024981630995526163,0.0,0.0,-0.026011934025829193,0.0010303030303030303,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-17,size_05_30_top100,0.01056184936559797,0.0,0.0,0.009572838376586982,0.0009890109890109877,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-18,size_05_30_top100,0.01149357748731237,0.0,0.0,0.009955205394289115,0.0005499999999999994,0.0009883720930232553,0.0,100,0,97,3,False,0,0,0,0
2013-10-21,size_05_30_top100,0.029233398565709456,0.0,0.0,0.0275172070864848,0.0017161914792246558,0.0,0.0,100,0,97,3,False,0,0,0,0
2013-10-22,size_05_30_top100,-0.000581793495465015,0.0,0.0,-0.0010604354287529682,0.00047864193328795324,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-23,size_05_30_top100,-0.02217231232982618,0.0,0.0,-0.022721632821194583,0.0005493204913684047,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-24,size_05_30_top100,-0.003538134162972999,0.0,0.0,-0.0031271540140896236,-0.0004109801488833753,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-25,size_05_30_top100,-0.018281136548168698,0.0,0.0,-0.01664893312407879,-0.0016322034240899075,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-28,size_05_30_top100,-0.006183792138559453,0.0,0.0,-0.006477966197538116,0.00029417405897866236,0.0,0.0,100,0,96,4,False,0,0,0,0
2013-10-29,size_05_30_top100,-0.035373237174431846,0.0,0.0,-0.03398428360483281,-0.001388953569599033,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-10-30,size_05_30_top100,0.017767322620531274,0.0,0.0,0.017207150508120356,0.0005601721124109171,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-10-31,size_05_30_top100,-0.00511262390425999,0.0,0.0,-0.004315006068568248,-0.0007976178356917419,0.0,0.0,100,0,95,5,False,0,0,0,0
2013-11-01,size_05_30_top100,-0.003706607056750739,-0.00154104080072885,-0.0017574737141850228,-0.00040809254183686637,0.0,0.0,0.48,100,0,119,5,True,24,0,24,5
2013-11-04,size_05_30_top100,0.008311638279391837,0.0,0.0,0.008311638279391837,0.0,0.0,0.0,100,0,91,9,False,0,0,0,0
2013-11-05,size_05_30_top100,0.013149161830406052,0.0,0.0,0.013149161830406052,0.0,0.0,0.0,100,0,91,9,False,0,0,0,0
2013-11-06,size_05_30_top100,-0.002830585482310264,0.0,0.0,-0.002830585482310264,0.0,0.0,0.0,100,0,91,9,False,0,0,0,0
2013-11-07,size_05_30_top100,-0.009691691009655962,0.0,0.0,-0.009691691009655962,0.0,0.0,0.0,100,0,90,10,False,0,0,0,0
2013-11-08,size_05_30_top100,-0.009556900960117692,0.0,0.0,-0.009556900960117692,0.0,0.0,0.0,100,0,90,10,False,0,0,0,0
2013-11-11,size_05_30_top100,0.018092727776502202,0.0,0.0,0.018092727776502202,0.0,0.0,0.0,100,0,89,11,False,0,0,0,0
2013-11-12,size_05_30_top100,0.009957061389541118,0.0,0.0,0.009661008757962171,0.0,0.0002960526315789469,0.0,100,0,90,10,False,0,0,0,0
